order_id,supplier_id,supplier_rating,distance_km,shipment_mode,weather_score,demand_volatility,inventory_level,order_quantity,risk_score,is_delayed
O18995,S47,3,468,Sea,0.9372918167616082,0.0033824299243633282,705,137,33,1
O18996,S35,5,1825,Road,0.4687179388840904,0.7030046533943722,550,379,39,0
O18997,S31,4,757,Air,0.8104159050059991,0.13562002284600838,810,84,35,0
O18998,S24,3,166,Sea,0.7872578489960589,0.33497064692671186,664,280,36,0
O18999,S33,2,135,Road,0.2445615864926638,0.5350858391215741,415,65,32,0
O19000,S46,4,698,Road,0.978030969181008,0.0942741755933536,0,125,41,1
O19001,S16,3,460,Air,0.7233467487107071,0.9348665374254568,859,67,53,1
O19002,S44,5,1315,Road,0.6960270769670935,0.5203234984025594,631,263,40,0
O19003,S8,5,1894,Air,0.6898595252146414,0.36821016667082174,972,286,49,1
O19004,S22,2,619,Air,0.0491368083363416,0.7462782134364306,772,486,31,0
O19005,S26,4,1047,Air,0.7686535192332189,0.5105678240696788,882,362,49,1
O19006,S29,4,976,Road,0.035077357375337126,0.30133334762147046,926,63,19,0
O19007,S9,4,1690,Air,0.7588918018247985,0.7369101609984532,135,271,75,1
O19008,S19,3,1034,Sea,0.8440920929748511,0.7530503965762605,320,203,53,1
O19009,S33,2,837,Sea,0.14813721535900348,0.952533259800956,233,85,50,1
O19010,S9,4,1259,Sea,0.7763144256950013,0.2301158104033012,540,264,44,0
O19011,S7,2,782,Sea,0.342075023752328,0.4400897628259497,355,394,52,1
O19012,S24,3,668,Sea,0.7512169147107234,0.8149514778958763,359,301,44,1
O19013,S23,3,1051,Sea,0.26593328244941705,0.9129411884249318,412,320,44,1
O19014,S21,4,200,Air,0.2546542752724952,0.8700503723299716,337,177,25,0
O19015,S17,3,1000,Road,0.7105198495879148,0.5829424986612031,700,140,42,1
O19016,S21,4,1217,Air,0.8876730619564299,0.8144010578488619,338,296,64,1
O19017,S29,4,1256,Road,0.5666178926084635,0.231792182886136,910,225,35,0
O19018,S31,4,1703,Sea,0.7556477286474719,0.8478195398598458,194,440,70,1
O19019,S17,3,1738,Sea,0.5443955481810574,0.3107943181937626,94,207,61,1
O19020,S6,3,389,Road,0.6827428369940706,0.1305329560310886,162,227,41,0
O19021,S41,2,1027,Air,0.9244942948464011,0.6560092530446667,972,242,67,1
O19022,S1,3,559,Air,0.1411619451855448,0.09911902651660365,260,346,29,0
O19023,S34,5,834,Road,0.5529184897289238,0.5156125203525486,320,160,30,0
O19024,S31,4,992,Sea,0.959526124625153,0.3428027957363342,869,404,43,0
O19025,S39,4,1124,Air,0.8301886057568124,0.3424793291718592,344,333,47,1
O19026,S31,4,1867,Sea,0.8275897892122522,0.1366684727434676,195,250,59,1
O19027,S42,3,113,Road,0.7095555112100327,0.8810507344283992,331,196,40,1
O19028,S43,1,1000,Air,0.763031842384434,0.9540848934165237,162,369,92,1
O19029,S17,3,1174,Air,0.11170239023721173,0.2599599950635537,77,256,39,0
O19030,S31,4,1546,Air,0.03969901654483088,0.9666654620256768,475,260,38,1
O19031,S18,3,1351,Sea,0.8240528863504926,0.9867470460983271,996,278,64,1
O19032,S19,3,1374,Sea,0.07636135332921157,0.2613890186058456,327,92,36,0
O19033,S5,3,447,Air,0.9137184371605732,0.23784346848347704,575,158,44,1
O19034,S21,4,1355,Road,0.927478242740628,0.8626664084366661,695,416,54,1
O19035,S20,3,748,Road,0.9194474149740678,0.261748816365466,874,235,33,0
O19036,S15,3,1253,Road,0.9891895984702583,0.40685920408039067,324,353,67,1
O19037,S22,2,1041,Air,0.6686690259660873,0.0672958381911134,846,101,52,1
O19038,S38,2,249,Road,0.1538783072529406,0.8241905369390001,875,224,35,0
O19039,S45,3,1303,Road,0.47112196003912576,0.5044785004020669,215,120,43,1
O19040,S44,5,771,Road,0.4628165525844755,0.5543505458848735,650,60,21,0
O19041,S49,3,419,Road,0.6169370388858444,0.7253508926460097,935,266,35,1
O19042,S15,3,1779,Air,0.3061828215726392,0.5352393142101957,938,65,40,1
O19043,S16,3,541,Sea,0.2703243480810861,0.40682667753109014,949,464,27,0
O19044,S22,2,1923,Sea,0.603311748013914,0.46071826680338446,225,374,72,1
O19045,S50,3,346,Sea,0.12972212592911825,0.8500603905468184,855,476,32,0
O19046,S28,3,1020,Sea,0.7485934015264941,0.40688568678843373,759,202,45,1
O19047,S39,4,1191,Sea,0.9333190026311565,0.5610331947063132,325,89,46,0
O19048,S1,3,847,Sea,0.05921872945614437,0.9102434260233353,332,130,40,1
O19049,S1,3,1791,Road,0.48972553745297187,0.07931337949750061,783,404,36,0
O19050,S27,3,386,Road,0.05327282552080115,0.12068004807820754,235,110,13,0
O19051,S8,5,834,Air,0.33886017863488205,0.8734634439427623,340,163,32,0
O19052,S11,1,906,Air,0.7622249615913486,0.08668122143345058,372,174,61,1
O19053,S25,3,216,Road,0.22394972776476385,0.2585355791453765,297,457,34,0
O19054,S47,3,823,Air,0.3848583483673609,0.593045379423296,225,157,36,1
O19055,S33,2,1880,Road,0.5749763835859404,0.668767434275294,264,335,71,1
O19056,S15,3,446,Road,0.2790668150616067,0.09890207808506202,764,144,17,0
O19057,S27,3,410,Air,0.08097795727950075,0.4306955265119219,134,166,34,0
O19058,S20,3,677,Road,0.213680397815041,0.0748354708845771,944,117,15,0
O19059,S13,4,1817,Air,0.06392141773054405,0.39503287171143886,468,170,28,0
O19060,S9,4,1193,Air,0.3474304900994164,0.1527350282621066,44,144,37,0
O19061,S26,4,259,Road,0.1728807869210217,0.9912508466412296,121,122,41,0
O19062,S13,4,979,Air,0.02178419813169563,0.005261795509069245,961,148,13,0
O19063,S39,4,1612,Sea,0.5054210679422031,0.7736901402418066,508,380,49,1
O19064,S45,3,619,Air,0.7455834175831948,0.6336547722178906,438,51,48,1
O19065,S40,3,850,Road,0.665584049144234,0.3709193445218847,718,445,37,1
O19066,S21,4,1751,Air,0.9252397439475114,0.6315660681297004,214,175,61,1
O19067,S10,4,690,Sea,0.4157037983482945,0.7503579080390076,326,481,46,1
O19068,S15,3,1425,Sea,0.34438475226694565,0.2523696566078085,972,307,41,0
O19069,S50,3,431,Road,0.9592782256601499,0.14158997411138452,216,229,46,1
O19070,S5,3,1775,Road,0.5198798335632384,0.07058204914497923,406,147,36,0
O19071,S47,3,964,Air,0.4049299736757793,0.008802746729007827,503,90,26,0
O19072,S1,3,1808,Road,0.8965531399684338,0.2741252500314112,690,419,47,1
O19073,S22,2,804,Road,0.39696522766174813,0.7581154731360208,234,247,62,1
O19074,S43,1,1271,Air,0.046366282795344604,0.33005534668491177,368,419,61,1
O19075,S12,5,1586,Sea,0.31362727620107167,0.10974571617552786,930,480,30,0
O19076,S26,4,1812,Sea,0.744045971396022,0.622159481787192,865,126,51,1
O19077,S33,2,461,Sea,0.4320889747026807,0.10373756015106084,467,259,33,0
O19078,S10,4,415,Road,0.47604878238793646,0.16807514807811352,57,175,32,0
O19079,S5,3,507,Sea,0.26057870167559793,0.3364408835378785,828,226,26,0
O19080,S5,3,199,Sea,0.8350659266010486,0.6216148822773764,761,362,42,0
O19081,S4,4,81,Sea,0.556342832403546,0.22920354792550823,198,226,40,0
O19082,S34,5,456,Road,0.27712881011614376,0.030365261143995292,721,180,8,0
O19083,S26,4,618,Air,0.05883095729956089,0.15053655502851693,621,136,8,0
O19084,S1,3,387,Sea,0.6029934742382482,0.8181267493171875,792,159,41,1
O19085,S35,5,930,Road,0.7049644152218674,0.8850540024725321,609,268,40,1
O19086,S50,3,1529,Sea,0.39942480221389054,0.6435756636642844,846,102,49,1
O19087,S7,2,201,Road,0.5943260459622397,0.280343641794666,969,222,34,0
O19088,S8,5,1620,Sea,0.9900786381546379,0.4568832327011577,504,250,50,1
O19089,S11,1,1229,Road,0.5474582987353894,0.2190584060225611,23,158,69,1
O19090,S17,3,1846,Sea,0.027580573033752054,0.29134841196404937,895,372,35,0
O19091,S41,2,1771,Road,0.957462941686811,0.07584069602557131,78,99,68,1
O19092,S2,5,701,Road,0.880221775312307,0.6255033304202732,922,238,31,0
O19093,S20,3,517,Road,0.4102738623844854,0.4389452303570692,575,281,26,0
O19094,S46,4,1053,Road,0.9170404948782924,0.27698941133374577,346,419,51,1
O19095,S22,2,420,Sea,0.22354468821755136,0.5468779707456694,451,224,36,0
O19096,S49,3,826,Road,0.5834012334465907,0.8979732706483654,999,398,45,1
O19097,S25,3,1959,Air,0.9113981713872864,0.6964843179513658,115,126,82,1
O19098,S8,5,188,Air,0.9929700632991812,0.8319518910933976,14,262,64,1
O19099,S43,1,891,Sea,0.9486532297944996,0.9784191774772223,696,232,74,1
O19100,S7,2,1693,Road,0.675234906559636,0.49961867314083663,789,427,54,1
O19101,S33,2,1474,Road,0.9265958940554833,0.37496159854762323,438,284,57,1
O19102,S29,4,467,Air,0.3860637927521725,0.6384052530313696,309,268,24,0
O19103,S50,3,1899,Air,0.8639045046222893,0.20809721783479196,668,354,58,1
O19104,S44,5,261,Road,0.5444738935400587,0.6821885695820342,698,114,25,0
O19105,S41,2,1292,Sea,0.508239571745872,0.7424906831611002,857,65,61,1
O19106,S10,4,1301,Road,0.05841267575741327,0.9522606153641183,91,436,53,1
O19107,S17,3,717,Road,0.48670839757806683,0.2406825416566153,682,368,24,0
O19108,S30,1,1879,Air,0.6063553761249878,0.230267153935525,670,279,68,1
O19109,S15,3,1057,Air,0.4107224269990344,0.7526021196470175,852,65,39,0
O19110,S26,4,245,Sea,0.953691563888772,0.78262594759461,798,214,43,1
O19111,S40,3,580,Road,0.9272080059546105,0.33720262787552713,922,376,34,0
O19112,S37,3,1294,Road,0.24625160701198423,0.7538102004188856,781,455,43,1
O19113,S3,4,1474,Sea,0.11180579448863848,0.6412215872071255,405,88,38,0
O19114,S22,2,1470,Road,0.5078490179824812,0.7393758055387621,320,61,55,1
O19115,S6,3,494,Air,0.4645117959275642,0.5699763864398925,83,369,44,0
O19116,S32,3,1168,Air,0.12882970141887828,0.8126249674434363,571,139,35,0
O19117,S17,3,488,Air,0.25590233357233927,0.39819751205720166,618,308,22,0
O19118,S41,2,1188,Sea,0.00037336082986516583,0.43805285782663417,487,291,38,0
O19119,S43,1,317,Road,0.684394913219835,0.47775563303525037,971,396,47,0
O19120,S28,3,1926,Road,0.9395537340991419,0.78100571780261,408,164,57,1
O19121,S45,3,705,Sea,0.3938334657124797,0.4677772684907767,473,481,46,1
O19122,S39,4,838,Road,0.679955121449324,0.6765086965875953,937,68,38,0
O19123,S39,4,777,Sea,0.009413486478585975,0.5161155971382513,733,134,19,0
O19124,S36,4,742,Air,0.2627326323668605,0.2305456304106499,243,61,14,0
O19125,S15,3,1767,Sea,0.6907501541303541,0.17736697214949093,846,79,47,1
O19126,S12,5,1903,Air,0.3275537345180234,0.40799016184883996,545,86,31,0
O19127,S26,4,599,Air,0.39251922922927196,0.3069785872637021,333,55,18,0
O19128,S15,3,1403,Road,0.539014975485901,0.849737698383521,105,236,66,1
O19129,S20,3,1684,Air,0.4294144212716443,0.48565526068290255,147,272,57,1
O19130,S30,1,1364,Sea,0.8251710323616307,0.6263834790390278,234,187,72,1
O19131,S48,3,1355,Road,0.08806797295027469,0.24965648257808182,873,189,31,0
O19132,S23,3,1360,Sea,0.37910008808019124,0.7196583741036651,57,496,65,1
O19133,S47,3,1143,Road,0.20771419019797766,0.03866974285884528,640,333,22,0
O19134,S30,1,1102,Road,0.8799720109785858,0.7061235409994635,943,89,63,1
O19135,S26,4,82,Road,0.9053755762392347,0.8022847020648883,579,131,37,0
O19136,S13,4,921,Sea,0.0710549913786882,0.7384942370510738,230,103,32,0
O19137,S1,3,1802,Air,0.0994378423289276,0.8779875293072308,887,125,42,1
O19138,S42,3,207,Road,0.8705373286416807,0.6787434456059201,53,364,54,1
O19139,S27,3,964,Air,0.15389309480438784,0.6728382444724993,946,193,33,0
O19140,S15,3,1073,Road,0.3409824467268442,0.16510570883354436,144,94,27,0
O19141,S24,3,704,Air,0.9685254827628195,0.015072771547632535,654,53,41,1
O19142,S14,3,1846,Sea,0.5983565475487054,0.9906413764806309,558,202,59,1
O19143,S19,3,1167,Sea,0.12578332937694692,0.32288276015707607,24,456,46,1
O19144,S1,3,895,Air,0.2481895848428778,0.1307430878024176,332,102,25,0
O19145,S44,5,980,Road,0.9398331420457015,0.7934939670371167,249,310,58,1
O19146,S35,5,1644,Sea,0.49806178234412,0.7650562779806674,252,63,46,1
O19147,S36,4,330,Road,0.12545380528267558,0.9178384194575285,263,70,24,0
O19148,S16,3,563,Road,0.7934760579169434,0.8569819535000113,161,157,41,1
O19149,S31,4,791,Road,0.48011772884801196,0.10614171184719079,787,91,16,0
O19150,S20,3,703,Road,0.4055429440574586,0.5274866096051377,573,471,27,0
O19151,S34,5,1708,Road,0.7816859350097549,0.8739382238510077,40,442,63,1
O19152,S45,3,1616,Air,0.13433602079396623,0.36558902616965205,367,216,34,0
O19153,S38,2,316,Sea,0.07165040082363416,0.6861106823815696,673,177,36,0
O19154,S40,3,309,Air,0.9121806543000285,0.3202368419398346,159,127,46,1
O19155,S25,3,1577,Sea,0.80975292183197,0.460460512450625,504,413,54,1
O19156,S21,4,1780,Air,0.3775717599374221,0.24947722002192263,188,490,47,1
O19157,S36,4,1796,Air,0.2708724053885012,0.11384131240741013,151,353,42,0
O19158,S38,2,1263,Sea,0.621803901121409,0.9802995859997146,346,367,82,1
O19159,S40,3,1486,Road,0.7183415595517796,0.6771958695116693,618,346,51,1
O19160,S28,3,1715,Sea,0.6362688593822698,0.19091569167191935,988,208,46,1
O19161,S2,5,1531,Sea,0.7455977297443698,0.6103608303274896,230,348,63,1
O19162,S7,2,1638,Road,0.9469181816707885,0.014501907200254238,668,223,51,1
O19163,S4,4,1041,Sea,0.8653390649033208,0.5164243288150822,933,364,44,1
O19164,S44,5,886,Air,0.8305166808899417,0.5551963400503535,98,161,64,1
O19165,S29,4,1848,Sea,0.5629775639770037,0.4730224920804348,158,118,44,1
O19166,S28,3,597,Sea,0.40138670873475313,0.8658153804630593,540,180,38,0
O19167,S49,3,781,Sea,0.7976697589278507,0.2898703468584417,961,174,36,0
O19168,S3,4,111,Air,0.6868656858776999,0.985250594179006,719,242,48,1
O19169,S13,4,1878,Road,0.8172929553252191,0.8568981931111735,880,109,51,1
O19170,S21,4,302,Sea,0.1105397568633314,0.8300704943359445,442,405,27,0
O19171,S15,3,1444,Road,0.6683317114417584,0.09154167409056346,346,265,40,1
O19172,S45,3,1468,Road,0.08365289940177956,0.1749706447692918,550,311,29,0
O19173,S44,5,844,Road,0.20085176393212778,0.7111398744301561,148,53,27,0
O19174,S7,2,254,Road,0.6772541178251745,0.8318937056535732,813,324,46,1
O19175,S18,3,689,Road,0.3583090940301712,0.535986736485586,608,331,26,0
O19176,S15,3,1189,Road,0.26684302548159367,0.41048459061672915,299,99,30,0
O19177,S49,3,1802,Road,0.7348207356968549,0.23241116386364746,918,412,43,0
O19178,S38,2,1594,Sea,0.7610905501741011,0.6226123265206057,671,142,63,1
O19179,S34,5,674,Road,0.043338753857273815,0.8046976269323138,866,487,17,0
O19180,S49,3,1176,Sea,0.3889883021245921,0.07479920470383805,835,490,32,0
O19181,S6,3,1328,Road,0.010649012941775893,0.9713263989616159,351,491,57,1
O19182,S34,5,1056,Sea,0.859412725067334,0.5667731914589842,207,220,57,1
O19183,S18,3,188,Sea,0.06871804549429195,0.889176318711387,727,91,32,0
O19184,S41,2,1302,Road,0.51887706712569,0.38940629989778897,896,85,49,1
O19185,S2,5,1997,Sea,0.382164300010431,0.5784992558496573,60,453,55,1
O19186,S15,3,873,Road,0.15313906929970433,0.7393207329816405,951,495,34,0
O19187,S47,3,323,Road,0.8698430759151817,0.3264710582307968,68,419,48,1
O19188,S48,3,493,Road,0.2742991310685641,0.5377254999705672,426,84,25,0
O19189,S16,3,480,Sea,0.8260769396965256,0.263761857916491,855,312,36,0
O19190,S38,2,1648,Road,0.1570079978012987,0.3060554801357138,505,391,41,1
O19191,S8,5,1381,Road,0.9018446287813605,0.4444843767578909,206,290,58,1
O19192,S36,4,1227,Road,0.4183327741196561,0.5037160038077426,359,450,52,1
O19193,S32,3,918,Road,0.8335132122941903,0.7535015013942944,448,465,63,1
O19194,S46,4,286,Road,0.15844537895545674,0.8566388512117101,836,342,23,0
O19195,S8,5,974,Air,0.4243225226559574,0.6681133389038795,640,490,31,0
O19196,S48,3,778,Road,0.3823485628130544,0.7082347926842499,557,212,30,0
O19197,S6,3,1911,Air,0.3371711571617356,0.590269543763433,99,54,42,0
O19198,S50,3,431,Sea,0.12781026812745744,0.2693370385236422,508,478,22,0
O19199,S5,3,1187,Air,0.9623236479745564,0.5203342361108526,334,487,73,1
O19200,S31,4,1622,Road,0.9669025791787652,0.3906545697582332,194,111,46,1
O19201,S49,3,1422,Air,0.6833903598256837,0.15282498683873402,481,148,53,1
O19202,S17,3,1024,Sea,0.7282356920800155,0.54254565192733,729,326,47,0
O19203,S30,1,531,Road,0.5016726441972011,0.3345520671350827,124,364,56,1
O19204,S22,2,137,Sea,0.85060129266416,0.15272264831134807,63,497,57,1
O19205,S34,5,278,Road,0.9038660978978865,0.698900453866221,967,306,33,0
O19206,S24,3,227,Sea,0.7357691991051825,0.1493123522168427,331,189,32,0
O19207,S20,3,1718,Road,0.4864460844939571,0.9811222208708907,509,499,52,1
O19208,S14,3,1649,Sea,0.01796181050875656,0.38739370957596464,24,404,52,1
O19209,S38,2,1870,Sea,0.3896609082611946,0.5681648680121033,718,127,55,1
O19210,S25,3,792,Road,0.6095407779599324,0.9818492877532536,821,214,39,0
O19211,S45,3,353,Sea,0.2288892511860403,0.07894234753015406,588,299,20,0
O19212,S7,2,644,Sea,0.7447331449291453,0.3128233594313027,595,213,43,1
O19213,S17,3,695,Road,0.6596509837047845,0.46454328841975323,976,344,31,0
O19214,S7,2,78,Road,0.6817170517666954,0.5424339175358515,567,434,40,0
O19215,S1,3,1571,Road,0.6871454153902659,0.7512801799211781,18,176,67,1
O19216,S40,3,612,Road,0.08454392739697258,0.47978155641186915,113,269,35,0
O19217,S46,4,327,Road,0.5385834637926487,0.3091685438791334,389,270,21,0
O19218,S34,5,365,Road,0.03732957090425848,0.05863861132200021,75,401,19,0
O19219,S23,3,1457,Air,0.10578987791480343,0.8339184697272186,422,134,42,0
O19220,S13,4,835,Air,0.004216719318911988,0.08343533584744323,406,136,14,0
O19221,S32,3,1739,Air,0.7813033375571915,0.19965630154496872,708,176,56,1
O19222,S36,4,368,Sea,0.319537700797607,0.33344278768159075,898,102,22,0
O19223,S38,2,1098,Sea,0.9962290178481253,0.8133823739758462,301,55,65,1
O19224,S9,4,1868,Sea,0.1186435750224758,0.45771369126685046,115,193,50,1
O19225,S1,3,206,Road,0.989734680630355,0.3993932614827974,946,64,36,0
O19226,S16,3,1636,Road,0.057090593394161115,0.1502410105010804,663,150,28,0
O19227,S35,5,1782,Sea,0.11370991098416439,0.9395859138312809,768,372,41,0
O19228,S15,3,956,Road,0.16974561496821927,0.06951766027521356,240,253,37,0
O19229,S28,3,1144,Sea,0.3159357314439116,0.5941433435131361,941,442,40,0
O19230,S37,3,1554,Sea,0.33698777348692177,0.3400456682252523,419,76,42,1
O19231,S46,4,1973,Road,0.22493067276935264,0.1316350417980202,265,91,26,0
O19232,S6,3,964,Air,0.6680946467146823,0.587876865540811,443,62,53,0
O19233,S47,3,638,Road,0.4071699169030897,0.7520951043033675,419,224,31,0
O19234,S35,5,808,Sea,0.945495951800991,0.3004158588073701,718,227,39,0
O19235,S20,3,209,Air,0.7089013562201183,0.24248327469924236,637,338,40,1
O19236,S4,4,456,Sea,0.8329587514563778,0.6942081237698563,554,269,39,0
O19237,S12,5,1650,Road,0.1955405186850233,0.16290051327466382,521,295,24,0
O19238,S17,3,1010,Air,0.043904357135810756,0.4105373318638088,55,253,41,0
O19239,S35,5,1913,Air,0.30489914800008655,0.14500360927634104,783,209,26,0
O19240,S40,3,1613,Road,0.3022311636661257,0.049030258873762556,192,332,46,1
O19241,S21,4,1428,Road,0.5998158783828663,0.8825173369132048,941,295,47,1
O19242,S42,3,1024,Sea,0.20324508540102815,0.4188802256289875,683,323,34,0
O19243,S24,3,1896,Road,0.07544627733309894,0.7861715886191871,679,361,40,1
O19244,S13,4,1123,Air,0.25357613423623515,0.47282886249889544,208,380,41,1
O19245,S35,5,287,Road,0.6913433052909698,0.66739266677418,796,320,28,0
O19246,S35,5,1070,Sea,0.25479606645889974,0.24053849933375882,667,479,24,0
O19247,S5,3,1534,Road,0.9330066721311467,0.44217813321856936,985,56,51,1
O19248,S41,2,1813,Road,0.21116084860418394,0.928455549025881,177,441,68,1
O19249,S32,3,52,Road,0.31158437901632074,0.3654009896969167,216,268,37,0
O19250,S8,5,855,Road,0.02368176654627152,0.7841900753328193,892,303,25,0
O19251,S21,4,1498,Road,0.31573788205430176,0.3106676510564397,615,214,31,0
O19252,S33,2,1992,Sea,0.8680967694669115,0.35167504887831524,638,358,61,1
O19253,S37,3,288,Sea,0.2897182017997617,0.5571570327871604,582,71,30,0
O19254,S33,2,1031,Sea,0.4479338895842,0.9778638515753219,440,271,57,1
O19255,S30,1,688,Sea,0.3301420358492335,0.7676790992905622,833,386,50,1
O19256,S39,4,909,Sea,0.8204145498629355,0.848108771469531,206,140,49,1
O19257,S50,3,172,Road,0.799402487985902,0.4672409799620333,775,301,34,1
O19258,S19,3,1729,Air,0.30826464407005727,0.19290047660016296,87,86,34,0
O19259,S1,3,728,Air,0.1025162160680011,0.39294532334387344,986,185,19,0
O19260,S37,3,840,Air,0.8353692368585509,0.4012198322191276,29,378,68,1
O19261,S6,3,1109,Road,0.34612683423019386,0.38101937236627326,639,355,31,0
O19262,S17,3,351,Air,0.481031328166742,0.14632490387982877,4,270,37,0
O19263,S30,1,623,Sea,0.5744166177819325,0.4512982967886331,649,253,49,1
O19264,S25,3,684,Road,0.016730178481110025,0.9623563906171189,126,297,42,1
O19265,S10,4,1881,Air,0.6053050695517241,0.7832975710938579,897,393,58,1
O19266,S44,5,576,Road,0.6114313846902537,0.08704513753771459,714,271,16,0
O19267,S13,4,1797,Air,0.8785681619405764,0.6814050920016177,780,464,61,1
O19268,S32,3,1216,Road,0.6937243486288284,0.513261451380061,475,314,48,1
O19269,S33,2,1303,Sea,0.6974438295248276,0.9811176224813091,911,152,69,1
